PathName	X	Y
banghadong_2	1783	3314
banghadong_2	1799	3332
banghadong_2	1788	3346
banghadong_2	1776	3359
banghadong_2	1768	3369
banghadong_2	1787	3390
banghadong_2	1800	3400
banghadong_2	1815	3420
banghadong_2	1810	3434
banghadong_2	1823	3447
banghadong_2	1835	3464
banghadong_2	1857	3484
banghadong_2	1868	3495
banghadong_2	1877	3507
banghadong_2	1890	3514
banghadong_2	1909	3537
banghadong_2	1923	3521
banghadong_2	1935	3507
banghadong_2	1947	3516
banghadong_2	1960	3504
banghadong_2	1982	3485
banghadong_2	2002	3469
banghadong_2	2014	3450
banghadong_2	2018	3432
banghadong_2	2010	3421
banghadong_2	2000	3416
banghadong_2	1994	3415
banghadong_2	1982	3425
banghadong_2	1968	3440
banghadong_2	1950	3453
banghadong_2	1935	3473
banghadong_2	1920	3488
banghadong_2	1907	3475
banghadong_2	1900	3467
banghadong_2	1912	3453
banghadong_2	1925	3441
banghadong_2	1940	3426
banghadong_2	1955	3410
banghadong_2	1958	3401
banghadong_2	1951	3396
banghadong_2	1963	3379
banghadong_2	1970	3369
banghadong_2	1959	3351
banghadong_2	1968	3329
banghadong_2	1951	3309
banghadong_2	1940	3299
banghadong_2	1932	3301
banghadong_2	1918	3315
banghadong_2	1908	3326
banghadong_2	1908	3339
banghadong_2	1897	3356
banghadong_2	1906	3371
banghadong_2	1919	3384
banghadong_2	1924	3391
banghadong_2	1909	3408
banghadong_2	1893	3424
banghadong_2	1878	3447
banghadong_2	1895	3464
banghadong_2	1902	3471
banghadong_2	1911	3457
banghadong_2	1921	3444
banghadong_2	1935	3429
banghadong_2	1947	3422
banghadong_2	1959	3402
banghadong_1	1599	3197
banghadong_1	1610	3194
banghadong_1	1625	3208
banghadong_1	1614	3225
banghadong_1	1632	3241
banghadong_1	1642	3241
banghadong_1	1650	3234
banghadong_1	1664	3241
banghadong_1	1674	3254
banghadong_1	1674	3266
banghadong_1	1664	3279
banghadong_1	1647	3296
banghadong_1	1660	3315
banghadong_1	1669	3313
banghadong_1	1679	3299
banghadong_1	1690	3299
banghadong_1	1699	3288
banghadong_1	1703	3277
banghadong_1	1718	3263
banghadong_1	1729	3257
banghadong_1	1734	3236
banghadong_1	1723	3218
banghadong_1	1731	3203
banghadong_1	1741	3189
banghadong_1	1737	3179
banghadong_1	1719	3159
banghadong_1	1711	3149
banghadong_1	1725	3134
banghadong_1	1736	3127
banghadong_1	1747	3128
banghadong_1	1759	3141
banghadong_1	1769	3148
banghadong_1	1780	3132
banghadong_1	1788	3137
banghadong_1	1805	3157
banghadong_1	1792	3174
banghadong_1	1785	3184
banghadong_1	1772	3195
banghadong_1	1769	3204
banghadong_1	1782	3219
banghadong_1	1791	3235
banghadong_1	1780	3249
banghadong_1	1769	3263
banghadong_1	1763	3270
banghadong_1	1743	3287
banghadong_1	1744	3299
banghadong_1	1731	3315
banghadong_1	1722	3324
banghadong_1	1733	3336
banghadong_1	1744	3347
banghadong_1	1740	3360
banghadong_1	1730	3372
banghadong_1	1719	3362
banghadong_1	1705	3348
banghadong_1	1691	3334
banghadong_1	1702	3320
