PathName	X	Y
thanhloadao	1464	3035
thanhloadao	1478	3040
thanhloadao	1499	3049
thanhloadao	1520	3057
thanhloadao	1533	3040
thanhloadao	1547	3015
thanhloadao	1564	3027
thanhloadao	1581	3034
thanhloadao	1593	3052
thanhloadao	1609	3046
thanhloadao	1618	3045
thanhloadao	1628	3066
thanhloadao	1643	3088
thanhloadao	1645	3116
thanhloadao	1633	3144
thanhloadao	1610	3146
thanhloadao	1603	3150
thanhloadao	1580	3135
thanhloadao	1563	3145
thanhloadao	1549	3133
thanhloadao	1534	3150
thanhloadao	1523	3164
thanhloadao	1506	3166
thanhloadao	1489	3168
thanhloadao	1510	3172
thanhloadao	1523	3158
thanhloadao	1541	3151
thanhloadao	1549	3137
thanhloadao	1569	3148
thanhloadao	1580	3137
thanhloadao	1606	3158
thanhloadao	1608	3185
thanhloadao	1621	3207
thanhloadao	1633	3231
