PathName	X	Y
daohoanguyen_1	1720	3279
daohoanguyen_1	1705	3270
daohoanguyen_1	1683	3266
daohoanguyen_1	1667	3260
daohoanguyen_1	1649	3249
daohoanguyen_1	1645	3242
daohoanguyen_1	1637	3232
daohoanguyen_1	1620	3214
daohoanguyen_1	1609	3205
daohoanguyen_1	1593	3185
daohoanguyen_1	1580	3172
daohoanguyen_1	1564	3154
daohoanguyen_1	1558	3135
daohoanguyen_1	1550	3127
daohoanguyen_1	1544	3113
daohoanguyen_1	1545	3083
daohoanguyen_1	1547	3073
daohoanguyen_1	1543	3051
daohoanguyen_1	1541	3025
daohoanguyen_1	1534	3003
daohoanguyen_1	1536	2979
daohoanguyen_1	1536	2956
daohoanguyen_1	1534	2937
daohoanguyen_1	1545	2935
daohoanguyen_1	1560	2942
daohoanguyen_1	1584	2947
daohoanguyen_1	1593	2955
daohoanguyen_1	1594	2978
daohoanguyen_1	1598	3005
daohoanguyen_1	1599	3013
daohoanguyen_1	1608	3014
daohoanguyen_1	1626	3023
daohoanguyen_1	1639	3025
daohoanguyen_1	1646	3046
daohoanguyen_1	1657	3049
daohoanguyen_1	1663	3075
daohoanguyen_1	1678	3062
daohoanguyen_1	1701	3058
daohoanguyen_1	1718	3054
daohoanguyen_1	1724	3046
daohoanguyen_1	1738	3051
daohoanguyen_1	1741	3080
daohoanguyen_1	1728	3088
daohoanguyen_1	1730	3099
daohoanguyen_1	1722	3123
daohoanguyen_1	1704	3127
daohoanguyen_1	1686	3129
daohoanguyen_1	1688	3149
daohoanguyen_1	1696	3165
daohoanguyen_1	1699	3184
daohoanguyen_1	1697	3195
daohoanguyen_1	1703	3205
daohoanguyen_1	1693	3217
daohoanguyen_1	1693	3239
daohoanguyen_1	1692	3262
daohoanguyen_1	1686	3265
daohoanguyen_1	1673	3261
daohoanguyen_1	1655	3255
daohoanguyen_1	1649	3251
daohoanguyen_1	1639	3264
daohoanguyen_1	1637	3284
daohoanguyen_1	1639	3312
daohoanguyen_1	1640	3334
daohoanguyen_1	1635	3354
daohoanguyen_2	1636	3390
daohoanguyen_2	1616	3385
daohoanguyen_2	1610	3393
daohoanguyen_2	1590	3390
daohoanguyen_2	1585	3398
daohoanguyen_2	1570	3393
daohoanguyen_2	1559	3394
daohoanguyen_2	1541	3396
daohoanguyen_2	1534	3386
daohoanguyen_2	1521	3387
daohoanguyen_2	1506	3398
daohoanguyen_2	1500	3402
daohoanguyen_2	1492	3393
daohoanguyen_2	1485	3380
daohoanguyen_2	1471	3390
daohoanguyen_2	1464	3387
daohoanguyen_2	1461	3372
daohoanguyen_2	1465	3341
daohoanguyen_2	1461	3314
daohoanguyen_2	1461	3302
daohoanguyen_2	1464	3282
daohoanguyen_2	1459	3253
daohoanguyen_2	1460	3238
daohoanguyen_2	1465	3217
daohoanguyen_2	1460	3207
daohoanguyen_2	1462	3178
daohoanguyen_2	1485	3174
daohoanguyen_2	1507	3167
daohoanguyen_2	1503	3197
daohoanguyen_2	1505	3203
daohoanguyen_2	1496	3209
daohoanguyen_2	1497	3239
daohoanguyen_2	1504	3269
daohoanguyen_2	1517	3271
daohoanguyen_2	1525	3237
daohoanguyen_2	1555	3253
daohoanguyen_2	1546	3274
daohoanguyen_2	1543	3297
daohoanguyen_2	1558	3298
daohoanguyen_2	1574	3292
daohoanguyen_2	1582	3307
daohoanguyen_2	1579	3329
daohoanguyen_2	1600	3333
daohoanguyen_2	1613	3331
daohoanguyen_2	1626	3322
daohoanguyen_2	1648	3319
daohoanguyen_2	1659	3323
daohoanguyen_2	1666	3309
daohoanguyen_2	1672	3314
daohoanguyen_2	1685	3315
daohoanguyen_2	1689	3326
daohoanguyen_2	1708	3325
daohoanguyen_2	1728	3324
daohoanguyen_2	1737	3333
daohoanguyen_2	1739	3362
daohoanguyen_2	1734	3383
daohoanguyen_2	1717	3395
daohoanguyen_2	1704	3394
daohoanguyen_2	1699	3395
daohoanguyen_2	1686	3390
daohoanguyen_2	1670	3389
daohoanguyen_2	1662	3382
daohoanguyen_2	1663	3360
daohoanguyen_2	1635	3354
