PathName	X	Y
truonggiangnguyendau_2	2370	5796
truonggiangnguyendau_2	2384	5802
truonggiangnguyendau_2	2399	5805
truonggiangnguyendau_2	2412	5794
truonggiangnguyendau_2	2430	5811
truonggiangnguyendau_2	2446	5816
truonggiangnguyendau_2	2457	5828
truonggiangnguyendau_2	2463	5852
truonggiangnguyendau_2	2461	5863
truonggiangnguyendau_2	2456	5881
truonggiangnguyendau_2	2446	5902
truonggiangnguyendau_2	2447	5919
truonggiangnguyendau_2	2439	5947
truonggiangnguyendau_2	2435	5954
truonggiangnguyendau_2	2418	5963
truonggiangnguyendau_2	2406	5982
truonggiangnguyendau_2	2390	6001
truonggiangnguyendau_2	2371	6019
truonggiangnguyendau_2	2351	6035
truonggiangnguyendau_2	2337	6050
truonggiangnguyendau_2	2310	6036
truonggiangnguyendau_2	2292	6016
truonggiangnguyendau_2	2277	6028
truonggiangnguyendau_2	2257	6018
truonggiangnguyendau_2	2240	6026
truonggiangnguyendau_2	2226	6006
truonggiangnguyendau_2	2208	5989
truonggiangnguyendau_2	2188	5972
truonggiangnguyendau_2	2177	5947
truonggiangnguyendau_2	2163	5934
truonggiangnguyendau_2	2150	5954
truonggiangnguyendau_2	2132	5963
truonggiangnguyendau_2	2110	5990
truonggiangnguyendau_1	2471	5709
truonggiangnguyendau_1	2464	5737
truonggiangnguyendau_1	2449	5727
truonggiangnguyendau_1	2429	5733
truonggiangnguyendau_1	2411	5728
truonggiangnguyendau_1	2392	5728
truonggiangnguyendau_1	2382	5742
truonggiangnguyendau_1	2369	5758
truonggiangnguyendau_1	2362	5764
truonggiangnguyendau_1	2345	5749
truonggiangnguyendau_1	2325	5734
truonggiangnguyendau_1	2301	5745
truonggiangnguyendau_1	2286	5754
truonggiangnguyendau_1	2284	5779
truonggiangnguyendau_1	2284	5813
truonggiangnguyendau_1	2297	5824
truonggiangnguyendau_1	2316	5823
truonggiangnguyendau_1	2335	5822
truonggiangnguyendau_1	2337	5844
truonggiangnguyendau_1	2322	5859
truonggiangnguyendau_1	2312	5875
truonggiangnguyendau_1	2300	5891
truonggiangnguyendau_1	2283	5891
truonggiangnguyendau_1	2262	5913
truonggiangnguyendau_1	2254	5926
truonggiangnguyendau_1	2261	5947
