PathName	X	Y
hoanghanguyendau	1578	3334
hoanghanguyendau	1563	3333
hoanghanguyendau	1545	3328
hoanghanguyendau	1526	3311
hoanghanguyendau	1513	3307
hoanghanguyendau	1495	3306
hoanghanguyendau	1483	3289
hoanghanguyendau	1488	3257
hoanghanguyendau	1482	3235
hoanghanguyendau	1487	3209
hoanghanguyendau	1503	3203
hoanghanguyendau	1509	3172
hoanghanguyendau	1510	3158
hoanghanguyendau	1522	3165
hoanghanguyendau	1535	3177
hoanghanguyendau	1545	3206
hoanghanguyendau	1544	3222
hoanghanguyendau	1528	3242
hoanghanguyendau	1530	3262
hoanghanguyendau	1544	3281
hoanghanguyendau	1555	3277
hoanghanguyendau	1566	3245
hoanghanguyendau	1591	3230
hoanghanguyendau	1592	3246
hoanghanguyendau	1608	3257
hoanghanguyendau	1624	3281
hoanghanguyendau	1643	3260
hoanghanguyendau	1660	3247
hoanghanguyendau	1675	3221
hoanghanguyendau	1688	3193
hoanghanguyendau	1695	3180
hoanghanguyendau	1714	3204
hoanghanguyendau	1721	3226
hoanghanguyendau	1721	3239
hoanghanguyendau	1712	3254
hoanghanguyendau	1706	3284
hoanghanguyendau	1700	3300
hoanghanguyendau	1698	3323
hoanghanguyendau	1690	3334
hoanghanguyendau	1687	3343
hoanghanguyendau	1663	3327
hoanghanguyendau	1653	3309
hoanghanguyendau	1654	3290
hoanghanguyendau	1669	3279
hoanghanguyendau	1677	3274
