PathName	X	Y
nhandangson_nam2	1415	3397
nhandangson_nam2	1403	3381
nhandangson_nam2	1388	3366
nhandangson_nam2	1373	3346
nhandangson_nam2	1362	3326
nhandangson_nam2	1375	3305
nhandangson_nam2	1391	3287
nhandangson_nam2	1402	3274
nhandangson_nam2	1408	3266
nhandangson_nam2	1410	3254
nhandangson_nam2	1415	3234
nhandangson_nam2	1428	3219
nhandangson_nam2	1447	3218
nhandangson_nam2	1459	3230
nhandangson_nam2	1484	3260
nhandangson_nam2	1498	3268
nhandangson_nam2	1506	3259
nhandangson_nam2	1523	3252
nhandangson_nam2	1543	3260
nhandangson_nam2	1548	3248
nhandangson_bac	680	2863
nhandangson_bac	709	2888
nhandangson_bac	723	2907
nhandangson_bac	718	2927
nhandangson_bac	707	2957
nhandangson_bac	712	2972
nhandangson_bac	723	2986
nhandangson_bac	735	3005
nhandangson_bac	744	3018
nhandangson_bac	757	3012
nhandangson_bac	767	3015
nhandangson_bac	778	3023
nhandangson_bac	788	3038
nhandangson_bac	802	3051
nhandangson_bac	820	3071
nhandangson_bac	826	3084
nhandangson_bac	835	3077
nhandangson_bac	852	3069
nhandangson_bac	867	3053
nhandangson_bac	884	3039
nhandangson_bac	892	3033
nhandangson_bac	905	3044
nhandangson_bac	922	3057
nhandangson_bac	938	3075
nhandangson_bac	954	3094
nhandangson_bac	968	3097
nhandangson_bac	976	3091
nhandangson_bac	988	3097
nhandangson_bac	1000	3110
nhandangson_bac	1012	3126
nhandangson_bac	1024	3149
nhandangson_bac	1037	3139
nhandangson_bac	1053	3130
nhandangson_bac	1068	3114
nhandangson_bac	1062	3093
nhandangson_bac	1061	3084
nhandangson_bac	1070	3067
nhandangson_bac	1081	3058
nhandangson_bac	1096	3041
nhandangson_bac	1112	3031
nhandangson_bac	1122	3032
nhandangson_bac	1109	3032
nhandangson_bac	1098	3041
nhandangson_bac	1087	3051
nhandangson_bac	1072	3063
nhandangson_bac	1064	3081
nhandangson_bac	1041	3062
nhandangson_bac	1030	3053
nhandangson_bac	1018	3032
nhandangson_bac	1025	3011
nhandangson_bac	1039	2991
nhandangson_bac	1042	2959
nhandangson_bac	1041	2943
nhandangson_bac	1026	2920
nhandangson_bac	1017	2910
nhandangson_bac	999	2886
nhandangson_bac	1002	2863
nhandangson_bac	996	2832
nhandangson_bac	974	2804
nhandangson_bac	951	2778
nhandangson_bac	928	2750
nhandangson_bac	928	2721
nhandangson_bac	941	2709
nhandangson_bac	958	2692
nhandangson_nam1	1071	3116
nhandangson_nam1	1077	3126
nhandangson_nam1	1095	3140
nhandangson_nam1	1106	3155
nhandangson_nam1	1123	3149
nhandangson_nam1	1140	3137
nhandangson_nam1	1161	3120
nhandangson_nam1	1179	3128
nhandangson_nam1	1196	3146
nhandangson_nam1	1216	3149
nhandangson_nam1	1228	3138
nhandangson_nam1	1249	3131
nhandangson_nam1	1270	3138
nhandangson_nam1	1286	3153
nhandangson_nam1	1299	3155
nhandangson_nam1	1313	3162
nhandangson_nam1	1345	3194
nhandangson_nam1	1361	3195
nhandangson_nam1	1369	3197
nhandangson_nam1	1385	3184
nhandangson_nam1	1396	3176
nhandangson_nam1	1411	3170
nhandangson_nam1	1427	3184
nhandangson_nam1	1437	3192
nhandangson_nam1	1454	3209
nhandangson_nam1	1465	3183
nhandangson_nam1	1467	3141
nhandangson_nam1	1473	3117
nhandangson_nam1	1486	3102
nhandangson_nam1	1497	3086
nhandangson_nam1	1498	3059
nhandangson_nam1	1487	3038
nhandangson_nam1	1474	3025
