PathName	X	Y
truongbachsonnam_8	1559	3030
truongbachsonnam_8	1554	3010
truongbachsonnam_8	1542	2980
truongbachsonnam_8	1535	2951
truongbachsonnam_8	1529	2916
truongbachsonnam_8	1527	2888
truongbachsonnam_8	1530	2864
truongbachsonnam_8	1530	2843
truongbachsonnam_8	1512	2815
truongbachsonnam_8	1515	2783
truongbachsonnam_8	1500	2768
truongbachsonnam_8	1483	2780
truongbachsonnam_8	1476	2764
truongbachsonnam_8	1471	2739
truongbachsonnam_8	1462	2720
truongbachsonnam_8	1443	2714
truongbachsonnam_8	1445	2690
truongbachsonnam_8	1424	2662
truongbachsonnam_8	1433	2637
truongbachsonnam_8	1416	2623
truongbachsonnam_8	1409	2606
truongbachsonnam_8	1403	2580
truongbachsonnam_8	1409	2551
truongbachsonnam_8	1414	2513
truongbachsonnam_8	1425	2476
truongbachsonnam_8	1434	2454
truongbachsonnam_8	1440	2417
truongbachsonnam_8	1451	2374
truongbachsonnam_8	1472	2370
truongbachsonnam_8	1494	2387
truongbachsonnam_8	1506	2409
truongbachsonnam_8	1491	2433
truongbachsonnam_8	1508	2452
truongbachsonnam_8	1526	2467
truongbachsonnam_8	1538	2480
truongbachsonnam_8	1540	2499
truongbachsonnam_8	1533	2530
truongbachsonnam_8	1535	2549
truongbachsonnam_8	1549	2553
truongbachsonnam_8	1546	2582
truongbachsonnam_8	1541	2627
truongbachsonnam_8	1542	2667
truongbachsonnam_8	1549	2693
truongbachsonnam_8	1559	2710
truongbachsonnam_8	1548	2736
truongbachsonnam_8	1551	2769
truongbachsonnam_8	1539	2790
truongbachsonnam_8	1531	2799
truongbachsonnam_8	1512	2812
truongbachsonnam_8	1512	2832
truongbachsonnam_8	1518	2856
truongbachsonnam_8	1527	2865
truongbachsonnam_8	1520	2886
truongbachsonnam_8	1533	2912
truongbachsonnam_8	1522	2932
truongbachsonnam_8	1503	2933
truongbachsonnam_8	1489	2945
truongbachsonnam_8	1483	2969
truongbachsonnam_8	1460	2982
truongbachsonnam_8	1470	3010
truongbachsonnam_8	1470	3035
truongbachsonnam_8	1471	3068
truongbachsonnam_8	1460	3095
truongbachsonnam_8	1439	3121
truongbachsonnam_6	986	2511
truongbachsonnam_6	987	2548
truongbachsonnam_6	1000	2559
truongbachsonnam_6	1000	2590
truongbachsonnam_6	1012	2617
truongbachsonnam_6	1006	2645
truongbachsonnam_6	1022	2671
truongbachsonnam_6	1013	2695
truongbachsonnam_6	1029	2728
truongbachsonnam_6	1033	2758
truongbachsonnam_6	1050	2775
truongbachsonnam_6	1055	2788
truongbachsonnam_6	1054	2808
truongbachsonnam_6	1069	2837
truongbachsonnam_6	1081	2851
truongbachsonnam_6	1085	2880
truongbachsonnam_6	1080	2899
truongbachsonnam_6	1093	2911
truongbachsonnam_6	1099	2943
truongbachsonnam_6	1115	2977
truongbachsonnam_6	1109	3014
truongbachsonnam_6	1123	3032
truongbachsonnam_6	1135	3064
truongbachsonnam_6	1135	3078
truongbachsonnam_6	1136	3103
truongbachsonnam_6	1113	3100
truongbachsonnam_6	1090	3096
truongbachsonnam_6	1080	3096
truongbachsonnam_6	1071	3126
truongbachsonnam_6	1056	3121
truongbachsonnam_6	1044	3093
truongbachsonnam_6	1023	3075
truongbachsonnam_6	1000	3098
truongbachsonnam_6	985	3072
truongbachsonnam_6	984	3048
truongbachsonnam_6	984	3030
truongbachsonnam_6	999	3007
truongbachsonnam_6	999	2979
truongbachsonnam_6	1003	2955
truongbachsonnam_6	1001	2934
truongbachsonnam_6	995	2918
truongbachsonnam_6	992	2894
truongbachsonnam_6	988	2862
truongbachsonnam_6	988	2835
truongbachsonnam_6	998	2813
truongbachsonnam_6	1002	2784
truongbachsonnam_6	1005	2755
truongbachsonnam_6	988	2739
truongbachsonnam_6	981	2726
truongbachsonnam_6	976	2715
truongbachsonnam_6	978	2680
truongbachsonnam_6	995	2677
truongbachsonnam_6	1007	2679
truongbachsonnam_6	1026	2699
truongbachsonnam_6	1024	2733
truongbachsonnam_6	1039	2762
truongbachsonnam_6	1058	2781
truongbachsonnam_6	1056	2813
truongbachsonnam_6	1075	2849
truongbachsonnam_6	1086	2866
truongbachsonnam_6	1076	2880
truongbachsonnam_6	1059	2883
truongbachsonnam_6	1068	2910
truongbachsonnam_6	1047	2924
truongbachsonnam_7	1228	3121
truongbachsonnam_7	1239	3095
truongbachsonnam_7	1247	3080
truongbachsonnam_7	1257	3077
truongbachsonnam_7	1262	3038
truongbachsonnam_7	1280	3013
truongbachsonnam_7	1292	2990
truongbachsonnam_7	1304	2947
truongbachsonnam_7	1284	2927
truongbachsonnam_7	1287	2909
truongbachsonnam_7	1303	2893
truongbachsonnam_7	1317	2875
truongbachsonnam_7	1318	2854
truongbachsonnam_7	1301	2826
truongbachsonnam_7	1283	2793
truongbachsonnam_7	1289	2777
truongbachsonnam_7	1299	2769
truongbachsonnam_7	1282	2744
truongbachsonnam_7	1284	2727
truongbachsonnam_7	1300	2709
truongbachsonnam_7	1300	2670
truongbachsonnam_7	1288	2645
truongbachsonnam_7	1273	2617
truongbachsonnam_7	1291	2620
truongbachsonnam_7	1314	2623
truongbachsonnam_7	1323	2593
truongbachsonnam_7	1336	2564
truongbachsonnam_7	1355	2594
truongbachsonnam_7	1351	2626
truongbachsonnam_7	1360	2643
truongbachsonnam_7	1369	2669
truongbachsonnam_7	1369	2687
truongbachsonnam_7	1377	2705
truongbachsonnam_7	1374	2726
truongbachsonnam_7	1390	2751
truongbachsonnam_7	1393	2777
truongbachsonnam_7	1385	2789
truongbachsonnam_7	1398	2799
truongbachsonnam_7	1402	2830
truongbachsonnam_7	1387	2824
truongbachsonnam_7	1375	2859
truongbachsonnam_7	1365	2868
truongbachsonnam_7	1355	2884
truongbachsonnam_7	1371	2920
truongbachsonnam_7	1353	2940
truongbachsonnam_7	1366	2954
truongbachsonnam_7	1360	2980
truongbachsonnam_7	1342	2996
truongbachsonnam_7	1339	3013
truongbachsonnam_7	1335	3031
truongbachsonnam_7	1349	3047
truongbachsonnam_7	1368	3072
truongbachsonnam_7	1390	3087
truongbachsonnam_7	1395	3123
truongbachsonnam_7	1412	3141
truongbachsonnam_7	1424	3148
truongbachsonnam_7	1449	3150
truongbachsonnam_7	1470	3172
truongbachsonnam_7	1474	3163
truongbachsonnam_7	1500	3160
truongbachsonnam_7	1507	3147
truongbachsonnam_7	1513	3138
truongbachsonnam_7	1519	3118
truongbachsonnam_7	1512	3097
truongbachsonnam_1	967	2297
truongbachsonnam_1	966	2320
truongbachsonnam_1	979	2348
truongbachsonnam_1	983	2384
truongbachsonnam_1	996	2407
truongbachsonnam_1	1001	2445
truongbachsonnam_1	1011	2476
truongbachsonnam_1	1022	2511
truongbachsonnam_1	1030	2551
truongbachsonnam_1	1044	2589
truongbachsonnam_1	1047	2620
truongbachsonnam_1	1057	2659
truongbachsonnam_1	1062	2694
truongbachsonnam_1	1059	2718
truongbachsonnam_1	1063	2738
truongbachsonnam_1	1068	2765
truongbachsonnam_1	1082	2797
truongbachsonnam_1	1101	2834
truongbachsonnam_1	1111	2871
truongbachsonnam_1	1118	2906
truongbachsonnam_1	1131	2942
truongbachsonnam_1	1141	2982
truongbachsonnam_1	1142	2984
truongbachsonnam_1	1160	3026
truongbachsonnam_1	1173	3056
truongbachsonnam_1	1193	3072
truongbachsonnam_1	1206	3048
truongbachsonnam_1	1215	3029
truongbachsonnam_1	1231	3001
truongbachsonnam_1	1233	2963
truongbachsonnam_1	1234	2937
truongbachsonnam_1	1249	2909
truongbachsonnam_1	1244	2869
truongbachsonnam_1	1243	2833
truongbachsonnam_1	1249	2788
truongbachsonnam_1	1252	2744
truongbachsonnam_1	1253	2699
truongbachsonnam_1	1263	2665
truongbachsonnam_1	1266	2624
truongbachsonnam_1	1271	2574
truongbachsonnam_1	1278	2533
truongbachsonnam_1	1287	2491
truongbachsonnam_1	1289	2450
truongbachsonnam_1	1313	2445
truongbachsonnam_1	1327	2460
truongbachsonnam_1	1343	2485
truongbachsonnam_1	1360	2501
truongbachsonnam_1	1374	2519
truongbachsonnam_1	1374	2547
truongbachsonnam_1	1378	2587
truongbachsonnam_1	1388	2630
truongbachsonnam_1	1399	2677
truongbachsonnam_1	1408	2717
truongbachsonnam_1	1424	2755
truongbachsonnam_1	1436	2794
truongbachsonnam_1	1450	2840
truongbachsonnam_1	1466	2885
truongbachsonnam_1	1481	2919
truongbachsonnam_1	1505	2956
truongbachsonnam_1	1524	2994
truongbachsonnam_1	1540	3018
truongbachsonnam_1	1547	3062
truongbachsonnam_1	1559	3100
truongbachsonnam_1	1569	3128
truongbachsonnam_4	983	2298
truongbachsonnam_4	997	2322
truongbachsonnam_4	1013	2332
truongbachsonnam_4	1037	2331
truongbachsonnam_4	1044	2311
truongbachsonnam_4	1064	2288
truongbachsonnam_4	1066	2322
truongbachsonnam_4	1074	2337
truongbachsonnam_4	1096	2337
