PathName	X	Y
nghietlongdong_2	1784	2992
nghietlongdong_2	1807	3017
nghietlongdong_2	1827	3034
nghietlongdong_2	1851	3062
nghietlongdong_2	1863	3084
nghietlongdong_2	1863	3118
nghietlongdong_2	1870	3155
nghietlongdong_2	1881	3158
nghietlongdong_2	1895	3142
nghietlongdong_2	1912	3134
nghietlongdong_2	1930	3157
nghietlongdong_2	1943	3170
nghietlongdong_2	1941	3189
nghietlongdong_2	1933	3216
nghietlongdong_2	1927	3238
nghietlongdong_2	1912	3275
nghietlongdong_2	1899	3292
nghietlongdong_2	1884	3322
nghietlongdong_2	1870	3355
nghietlongdong_2	1855	3376
nghietlongdong_2	1833	3403
nghietlongdong_2	1828	3423
nghietlongdong_2	1819	3459
nghietlongdong_2	1812	3489
nghietlongdong_2	1823	3519
nghietlongdong_2	1842	3541
nghietlongdong_2	1861	3555
nghietlongdong_2	1883	3576
nghietlongdong_2	1899	3565
nghietlongdong_2	1921	3551
nghietlongdong_2	1936	3532
nghietlongdong_2	1949	3507
nghietlongdong_2	1954	3460
nghietlongdong_2	1987	3466
nghietlongdong_2	2002	3439
nghietlongdong_2	2026	3457
nghietlongdong_2	2052	3473
nghietlongdong_2	2065	3449
nghietlongdong_2	2086	3428
nghietlongdong_2	2104	3414
nghietlongdong_2	2118	3440
nghietlongdong_2	2140	3459
nghietlongdong_2	2154	3481
nghietlongdong_2	2154	3506
nghietlongdong_2	2131	3538
nghietlongdong_2	2112	3562
nghietlongdong_2	2096	3581
nghietlongdong_2	2069	3607
nghietlongdong_2	2055	3624
nghietlongdong_2	2022	3604
nghietlongdong_2	2012	3599
nghietlongdong_1	1787	2946
nghietlongdong_1	1774	2972
nghietlongdong_1	1753	2998
nghietlongdong_1	1734	3013
nghietlongdong_1	1715	3035
nghietlongdong_1	1702	3060
nghietlongdong_1	1695	3069
nghietlongdong_1	1669	3084
nghietlongdong_1	1660	3109
nghietlongdong_1	1683	3137
nghietlongdong_1	1669	3157
nghietlongdong_1	1646	3184
nghietlongdong_1	1626	3210
nghietlongdong_1	1638	3232
nghietlongdong_1	1654	3252
nghietlongdong_1	1677	3246
nghietlongdong_1	1689	3223
nghietlongdong_1	1703	3198
nghietlongdong_1	1719	3177
nghietlongdong_1	1737	3155
nghietlongdong_1	1730	3126
