PathName	X	Y
daily_trungtam	1578	3136
daily_trungtam	1593	3133
daily_trungtam	1598	3134
daily_trungtam	1596	3148
daily_trungtam	1601	3158
daily_trungtam	1593	3166
daily_trungtam	1619	3181
daily_trungtam	1628	3184
daily_trungtam	1615	3190
daily_trungtam	1615	3199
daily_trungtam	1609	3197
daily_trungtam	1604	3202
daily_trungtam	1602	3212
daily_trungtam	1595	3211
daily_trungtam	1587	3219
daily_trungtam	1591	3229
daily_trungtam	1583	3233
daily_trungtam	1574	3224
daily_trungtam	1569	3209
daily_trungtam	1561	3199
daily_trungtam	1548	3187
daily_trungtam	1537	3200
daily_trungtam	1525	3226
daily_trungtam	1512	3219
daily_trungtam	1507	3228
daily_trungtam	1501	3212
daily_trungtam	1513	3238
daily_trungtam	1500	3239
daily_trungtam	1517	3229
daily_trungtam	1536	3243
daily_trungtam	1540	3254
daily_trungtam	1546	3258
daily_trungtam	1535	3264
daily_trungtam	1556	3260
daily_trungtam	1569	3283
daily_trungtam	1564	3287
daily_trungtam	1588	3287
daily_trungtam	1599	3271
daily_trungtam	1607	3265
daily_trungtam	1616	3262
daily_trungtam	1592	3232
daily_trungtam	1584	3233
daily_trungtam	1575	3224
daily_trungtam	1588	3228
daily_trungtam	1600	3212
daily_trungtam	1618	3200
daily_trungtam	1634	3212
daily_trungtam	1649	3229
daily_trungtam	1667	3252
daily_trungtam	1673	3236
daily_trungtam	1693	3220
daily_trungtam	1712	3204
daily_trungtam	1728	3220
daily_trungtam	1736	3231
daily_trungtam	1714	3208
daily_trungtam	1724	3188
daily_trungtam	1735	3178
daily_trungtam	1745	3162
daily_trungtam	1747	3151
daily_trungtam	1760	3160
daily_trungtam	1746	3172
daily_trungtam	1741	3166
daily_trungtam	1733	3179
daily_trungtam	1721	3190
daily_bac	1627	3154
daily_bac	1637	3167
daily_bac	1641	3153
daily_bac	1658	3141
daily_bac	1668	3128
daily_bac	1676	3116
daily_bac	1686	3119
daily_bac	1695	3101
daily_bac	1706	3080
daily_bac	1706	3067
daily_bac	1714	3061
daily_bac	1720	3047
daily_bac	1719	3036
daily_bac	1719	3016
daily_bac	1705	3019
daily_bac	1694	3013
daily_bac	1675	3010
daily_bac	1663	3003
daily_bac	1656	2983
daily_bac	1638	2980
daily_bac	1658	2981
daily_bac	1671	2982
daily_bac	1663	2960
daily_bac	1655	2952
daily_bac	1642	2939
daily_bac	1635	2933
daily_bac	1640	2928
daily_bac	1646	2944
daily_bac	1661	2958
daily_bac	1679	2966
daily_bac	1696	2971
daily_bac	1705	2968
daily_bac	1723	2977
daily_bac	1739	2977
daily_bac	1751	2995
daily_bac	1767	2998
daily_bac	1781	2983
daily_bac	1794	2985
daily_bac	1796	2976
daily_bac	1794	2997
daily_bac	1812	3024
daily_bac	1822	3054
daily_bac	1832	3078
daily_bac	1839	3098
daily_bac	1834	3129
daily_bac	1840	3159
daily_bac	1840	3191
daily_bac	1840	3227
daily_bac	1841	3262
daily_bac	1837	3270
daily_bac	1832	3284
daily_bac	1818	3304
daily_bac	1800	3321
daily_bac	1783	3326
daily_bac	1760	3349
daily_bac	1744	3331
daily_bac	1728	3316
daily_bac	1715	3303
daily_bac	1698	3279
daily_bac	1680	3274
daily_bac	1656	3240
daily_bac	1636	3221
daily_bac	1613	3198
daily_bac	1585	3230
daily_tay	1695	3279
daily_tay	1712	3299
daily_tay	1727	3318
daily_tay	1746	3337
daily_tay	1759	3351
daily_tay	1783	3366
daily_tay	1783	3381
daily_tay	1796	3385
daily_tay	1815	3397
daily_tay	1826	3414
daily_tay	1835	3391
daily_tay	1838	3384
daily_tay	1845	3376
daily_tay	1834	3389
daily_tay	1824	3415
daily_tay	1821	3430
daily_tay	1813	3442
daily_tay	1808	3460
daily_tay	1785	3463
daily_tay	1779	3484
daily_tay	1769	3505
daily_tay	1761	3532
daily_tay	1755	3545
