PathName	X	Y
ngochoadong_1	1583	3198
ngochoadong_1	1562	3174
ngochoadong_1	1547	3182
ngochoadong_1	1535	3207
ngochoadong_1	1555	3229
ngochoadong_1	1554	3249
ngochoadong_1	1544	3264
ngochoadong_1	1522	3271
ngochoadong_1	1509	3243
ngochoadong_1	1502	3222
ngochoadong_1	1511	3191
ngochoadong_1	1518	3157
ngochoadong_1	1527	3124
ngochoadong_1	1537	3102
ngochoadong_1	1524	3080
ngochoadong_1	1509	3059
ngochoadong_1	1496	3069
ngochoadong_1	1474	3093
ngochoadong_1	1460	3114
ngochoadong_1	1441	3138
ngochoadong_1	1422	3165
ngochoadong_1	1406	3184
ngochoadong_1	1394	3190
ngochoadong_1	1369	3180
ngochoadong_1	1354	3177
ngochoadong_1	1343	3193
ngochoadong_1	1339	3218
ngochoadong_1	1328	3240
ngochoadong_1	1328	3265
ngochoadong_1	1348	3285
ngochoadong_1	1368	3317
ngochoadong_1	1378	3326
ngochoadong_1	1390	3357
ngochoadong_1	1412	3376
ngochoadong_1	1425	3401
ngochoadong_1	1437	3430
ngochoadong_1	1450	3441
ngochoadong_1	1465	3458
ngochoadong_1	1480	3462
ngochoadong_1	1480	3479
ngochoadong_1	1492	3501
ngochoadong_1	1509	3526
ngochoadong_1	1518	3541
ngochoadong_1	1525	3563
ngochoadong_1	1545	3575
ngochoadong_1	1566	3600
ngochoadong_1	1579	3598
ngochoadong_1	1590	3582
ngochoadong_1	1600	3563
ngochoadong_1	1616	3545
ngochoadong_1	1622	3531
ngochoadong_1	1637	3510
ngochoadong_1	1650	3490
ngochoadong_1	1657	3480
ngochoadong_1	1675	3447
ngochoadong_1	1689	3421
ngochoadong_1	1706	3405
ngochoadong_1	1719	3393
ngochoadong_1	1724	3373
ngochoadong_1	1739	3357
ngochoadong_1	1758	3349
ngochoadong_1	1771	3321
ngochoadong_1	1779	3310
ngochoadong_1	1789	3308
ngochoadong_2	1802	3293
ngochoadong_2	1813	3270
ngochoadong_2	1825	3251
ngochoadong_2	1840	3234
ngochoadong_2	1834	3207
ngochoadong_2	1827	3196
ngochoadong_2	1813	3165
ngochoadong_2	1798	3149
ngochoadong_2	1778	3124
ngochoadong_2	1755	3100
ngochoadong_2	1740	3066
ngochoadong_2	1729	3055
ngochoadong_2	1713	3038
ngochoadong_2	1701	3022
ngochoadong_2	1689	3008
ngochoadong_2	1678	3031
ngochoadong_2	1666	3059
ngochoadong_2	1652	3042
ngochoadong_2	1650	3025
ngochoadong_2	1637	2998
ngochoadong_2	1623	2987
ngochoadong_2	1610	2973
ngochoadong_2	1603	2991
ngochoadong_2	1594	2996
ngochoadong_2	1580	2993
ngochoadong_2	1570	2988
ngochoadong_2	1565	2965
ngochoadong_2	1556	2955
ngochoadong_2	1542	2967
ngochoadong_2	1538	2988
ngochoadong_2	1529	3012
ngochoadong_2	1513	3041
ngochoadong_2	1507	3052
ngochoadong_2	1487	3076
ngochoadong_2	1478	3089
ngochoadong_2	1457	3116
ngochoadong_2	1447	3135
ngochoadong_2	1438	3145
ngochoadong_2	1410	3179
ngochoadong_2	1383	3195
ngochoadong_2	1390	3213
ngochoadong_2	1409	3241
ngochoadong_2	1430	3265
ngochoadong_2	1441	3281
ngochoadong_2	1447	3301
ngochoadong_2	1456	3317
ngochoadong_2	1465	3326
ngochoadong_2	1486	3345
ngochoadong_2	1490	3362
ngochoadong_2	1502	3374
ngochoadong_2	1514	3375
ngochoadong_2	1526	3369
ngochoadong_2	1530	3351
ngochoadong_2	1543	3347
ngochoadong_2	1565	3340
ngochoadong_2	1573	3328
ngochoadong_2	1573	3313
ngochoadong_2	1585	3300
ngochoadong_2	1609	3282
ngochoadong_2	1615	3260
ngochoadong_2	1628	3239
ngochoadong_2	1650	3221
ngochoadong_2	1662	3234
ngochoadong_2	1666	3254
